"rowId","country","routeFrom","routeTo","vehicleType","pax","price","currency","source","notes"
"cmm3d3o9m02rpk8pp30c3jg99","United States of America","Long Beach Airport (LGB)","Calabasas","Standard class car","3","92.12","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rqk8pptxc3p5qp","United States of America","Long Beach Airport (LGB)","Calabasas","Standard e-vehicle 3 pax","3","119.14","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rtk8pp2uoqycjw","United States of America","Long Beach Airport (LGB)","Chula Vista","Business class car","3","253.84","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02ruk8pp5irpzltw","United States of America","Long Beach Airport (LGB)","Chula Vista","Business class car","3","253.84","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rvk8pp5yrnmabw","United States of America","Long Beach Airport (LGB)","Chula Vista","Businessvan 6 pax","6","376.47","EUR","base_price_xlsx","pax:6"
"cmm3d3o9m02rzk8ppzitsq930","United States of America","Long Beach Airport (LGB)","Chula Vista","SUV","5","281.21","EUR","base_price_xlsx","pax:5"
"cmm3d3o9m02ryk8pp302ysz1b","United States of America","Long Beach Airport (LGB)","Chula Vista","Standard MPV","4","281.21","EUR","base_price_xlsx","pax:4"
"cmm3d3o9m02rwk8pp501ihs7a","United States of America","Long Beach Airport (LGB)","Chula Vista","Standard class car","3","235.6","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rxk8ppfrfcivuw","United States of America","Long Beach Airport (LGB)","Chula Vista","Standard e-vehicle 3 pax","3","271.29","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02s1k8ppqa09zogi","United States of America","Long Beach Airport (LGB)","El Cajon","Business class car","3","253.84","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02s0k8pp75h792ww","United States of America","Long Beach Airport (LGB)","El Cajon","Business class car","3","253.84","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02s2k8pp57yikdlf","United States of America","Long Beach Airport (LGB)","El Cajon","Businessvan 6 pax","6","376.47","EUR","base_price_xlsx","pax:6"
"cmm3d3o9m02s6k8pppsrjfe9e","United States of America","Long Beach Airport (LGB)","El Cajon","SUV","5","281.21","EUR","base_price_xlsx","pax:5"
"cmm3d3o9m02s5k8pp2pjlxgcy","United States of America","Long Beach Airport (LGB)","El Cajon","Standard MPV","4","281.21","EUR","base_price_xlsx","pax:4"
"cmm3d3o9m02s3k8pp0q4lsdom","United States of America","Long Beach Airport (LGB)","El Cajon","Standard class car","3","235.6","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02s4k8pppgu318na","United States of America","Long Beach Airport (LGB)","El Cajon","Standard e-vehicle 3 pax","3","271.29","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02s7k8pphqbjodnf","United States of America","Long Beach Airport (LGB)","Fresno","Business class car","3","573.91","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02s8k8pp8sttifvi","United States of America","Long Beach Airport (LGB)","Fresno","Business class car","3","573.91","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02s9k8ppirocsutm","United States of America","Long Beach Airport (LGB)","Fresno","Businessvan 6 pax","6","851.15","EUR","base_price_xlsx","pax:6"
"cmm3d3o9m02sdk8ppblfp016w","United States of America","Long Beach Airport (LGB)","Fresno","SUV","5","635.79","EUR","base_price_xlsx","pax:5"
"cmm3d3o9m02sck8ppob9ozn07","United States of America","Long Beach Airport (LGB)","Fresno","Standard MPV","4","635.79","EUR","base_price_xlsx","pax:4"
"cmm3d3o9m02sak8pplvl8pxi8","United States of America","Long Beach Airport (LGB)","Fresno","Standard class car","3","532.65","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02sbk8pp3zyz356k","United States of America","Long Beach Airport (LGB)","Fresno","Standard e-vehicle 3 pax","3","613.34","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02sek8pp5pimvelb","United States of America","Long Beach Airport (LGB)","Glendale","Business class car","3","70.84","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02sfk8ppoop3jnte","United States of America","Long Beach Airport (LGB)","Glendale","Business class car","3","70.84","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02sgk8pp2dck1cyy","United States of America","Long Beach Airport (LGB)","Glendale","Businessvan 6 pax","6","103.67","EUR","base_price_xlsx","pax:6"
"cmm3d3o9m02skk8ppzs8w90oa","United States of America","Long Beach Airport (LGB)","Glendale","SUV","5","59.92","EUR","base_price_xlsx","pax:5"
"cmm3d3o9m02sjk8pp8nfv9gmz","United States of America","Long Beach Airport (LGB)","Glendale","Standard MPV","4","59.92","EUR","base_price_xlsx","pax:4"
"cmm3d3o9m02shk8ppiqajqx77","United States of America","Long Beach Airport (LGB)","Glendale","Standard class car","3","56.42","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02sik8ppvksuyhep","United States of America","Long Beach Airport (LGB)","Glendale","Standard e-vehicle 3 pax","3","91.14","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02smk8pp6fmqdepc","United States of America","Long Beach Airport (LGB)","Hollywood, California","Business class car","3","65.24","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02slk8ppuxvytsuy","United States of America","Long Beach Airport (LGB)","Hollywood, California","Business class car","3","65.24","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02snk8pp4wqkhm54","United States of America","Long Beach Airport (LGB)","Hollywood, California","Businessvan 6 pax","6","97.72","EUR","base_price_xlsx","pax:6"
"cmm3d3o9n02srk8pppfk4y2of","United States of America","Long Beach Airport (LGB)","Hollywood, California","SUV","5","54.32","EUR","base_price_xlsx","pax:5"
"cmm3d3o9n02sqk8ppmq1yumx6","United States of America","Long Beach Airport (LGB)","Hollywood, California","Standard MPV","4","54.32","EUR","base_price_xlsx","pax:4"
"cmm3d3o9m02sok8ppwn4g60tq","United States of America","Long Beach Airport (LGB)","Hollywood, California","Standard class car","3","51.52","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02spk8ppppgfx5vi","United States of America","Long Beach Airport (LGB)","Hollywood, California","Standard e-vehicle 3 pax","3","85.54","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02ssk8ppm9csxuoo","United States of America","Long Beach Airport (LGB)","Inglewood","Business class car","3","54.04","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02stk8ppg3tdd52q","United States of America","Long Beach Airport (LGB)","Inglewood","Business class car","3","54.04","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02suk8ppu41lrmoh","United States of America","Long Beach Airport (LGB)","Inglewood","Businessvan 6 pax","6","85.82","EUR","base_price_xlsx","pax:6"
"cmm3d3o9n02syk8ppb463u9km","United States of America","Long Beach Airport (LGB)","Inglewood","SUV","5","43.12","EUR","base_price_xlsx","pax:5"
"cmm3d3o9n02sxk8pp6pyfssol","United States of America","Long Beach Airport (LGB)","Inglewood","Standard MPV","4","43.12","EUR","base_price_xlsx","pax:4"
"cmm3d3o9n02svk8pp8juufz69","United States of America","Long Beach Airport (LGB)","Inglewood","Standard class car","3","41.72","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02swk8pphwv3fv2o","United States of America","Long Beach Airport (LGB)","Inglewood","Standard e-vehicle 3 pax","3","74.34","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02szk8ppqxhroqdi","United States of America","Long Beach Airport (LGB)","Jurupa Valley","Business class car","3","90.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02t0k8pp44qpof6h","United States of America","Long Beach Airport (LGB)","Jurupa Valley","Business class car","3","90.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02t1k8pp1utgjowr","United States of America","Long Beach Airport (LGB)","Jurupa Valley","Businessvan 6 pax","6","131.32","EUR","base_price_xlsx","pax:6"
"cmm3d3o9n02t5k8pp5qe888fw","United States of America","Long Beach Airport (LGB)","Jurupa Valley","SUV","5","85.82","EUR","base_price_xlsx","pax:5"
"cmm3d3o9n02t4k8pppxp15rg5","United States of America","Long Beach Airport (LGB)","Jurupa Valley","Standard MPV","4","85.82","EUR","base_price_xlsx","pax:4"
"cmm3d3o9n02t2k8pp3tmfql5o","United States of America","Long Beach Airport (LGB)","Jurupa Valley","Standard class car","3","76.72","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02t3k8pps1zp5fb7","United States of America","Long Beach Airport (LGB)","Jurupa Valley","Standard e-vehicle 3 pax","3","107.94","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02t6k8ppk9cy3e28","United States of America","Long Beach Airport (LGB)","La Crescenta-Montrose","Business class car","3","90.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02t7k8ppqe7b63xt","United States of America","Long Beach Airport (LGB)","La Crescenta-Montrose","Business class car","3","90.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02t8k8ppsqv1s2ql","United States of America","Long Beach Airport (LGB)","La Crescenta-Montrose","Businessvan 6 pax","6","131.32","EUR","base_price_xlsx","pax:6"
"cmm3d3o9n02tck8ppf03y04vr","United States of America","Long Beach Airport (LGB)","La Crescenta-Montrose","SUV","5","85.82","EUR","base_price_xlsx","pax:5"
"cmm3d3o9n02tbk8pplgr1tz43","United States of America","Long Beach Airport (LGB)","La Crescenta-Montrose","Standard MPV","4","85.82","EUR","base_price_xlsx","pax:4"
"cmm3d3o9n02t9k8pp0tigrf0y","United States of America","Long Beach Airport (LGB)","La Crescenta-Montrose","Standard class car","3","76.72","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02tak8pp7zud2gkq","United States of America","Long Beach Airport (LGB)","La Crescenta-Montrose","Standard e-vehicle 3 pax","3","107.94","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02tdk8ppcgy6dzo6","United States of America","Long Beach Airport (LGB)","Laguna Beach","Business class car","3","65.24","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02tek8ppc4yqa749","United States of America","Long Beach Airport (LGB)","Laguna Beach","Business class car","3","65.24","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02tfk8ppphpre7c8","United States of America","Long Beach Airport (LGB)","Laguna Beach","Businessvan 6 pax","6","97.72","EUR","base_price_xlsx","pax:6"
"cmm3d3o9n02tjk8ppi7kg6nfi","United States of America","Long Beach Airport (LGB)","Laguna Beach","SUV","5","54.32","EUR","base_price_xlsx","pax:5"
"cmm3d3o9n02tik8ppk8zq3iw4","United States of America","Long Beach Airport (LGB)","Laguna Beach","Standard MPV","4","54.32","EUR","base_price_xlsx","pax:4"
"cmm3d3o9n02tgk8ppig2bv6rs","United States of America","Long Beach Airport (LGB)","Laguna Beach","Standard class car","3","51.52","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02thk8ppyg0bj26o","United States of America","Long Beach Airport (LGB)","Laguna Beach","Standard e-vehicle 3 pax","3","85.54","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02tkk8pp0u6ci1ec","United States of America","Long Beach Airport (LGB)","Las Vegas","Business class car","3","595.98","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02tlk8ppu42yb597","United States of America","Long Beach Airport (LGB)","Las Vegas","Business class car","3","595.98","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02tmk8ppg5tiweh0","United States of America","Long Beach Airport (LGB)","Las Vegas","Businessvan 6 pax","6","883.89","EUR","base_price_xlsx","pax:6"
"cmm3d3o9n02tqk8pp2ho0r86g","United States of America","Long Beach Airport (LGB)","Las Vegas","SUV","5","660.24","EUR","base_price_xlsx","pax:5"
"cmm3d3o9n02tpk8pp78n185kz","United States of America","Long Beach Airport (LGB)","Las Vegas","Standard MPV","4","660.24","EUR","base_price_xlsx","pax:4"
"cmm3d3o9n02tnk8ppo1mrx5v6","United States of America","Long Beach Airport (LGB)","Las Vegas","Standard class car","3","553.14","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02tok8ppas96cyqh","United States of America","Long Beach Airport (LGB)","Las Vegas","Standard e-vehicle 3 pax","3","636.93","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02trk8ppnuyh35ob","United States of America","Long Beach Airport (LGB)","Long Beach","Business class car","3","54.04","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02tsk8pp2znbti5v","United States of America","Long Beach Airport (LGB)","Long Beach","Business class car","3","54.04","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02ttk8ppjapfecqj","United States of America","Long Beach Airport (LGB)","Long Beach","Businessvan 6 pax","6","85.82","EUR","base_price_xlsx","pax:6"
"cmm3d3o9n02txk8ppbxj25v2v","United States of America","Long Beach Airport (LGB)","Long Beach","SUV","5","39.62","EUR","base_price_xlsx","pax:5"
"cmm3d3o9n02twk8ppvabk1j6h","United States of America","Long Beach Airport (LGB)","Long Beach","Standard MPV","4","39.62","EUR","base_price_xlsx","pax:4"
"cmm3d3o9n02tuk8ppdqs5rvhv","United States of America","Long Beach Airport (LGB)","Long Beach","Standard class car","3","39.62","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02tvk8pp5crr6rlo","United States of America","Long Beach Airport (LGB)","Long Beach","Standard e-vehicle 3 pax","3","74.34","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02tyk8ppkljqgzcq","United States of America","Long Beach Airport (LGB)","Los Angeles Downtown","Business class car","3","54.04","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02tzk8ppfzwtqyng","United States of America","Long Beach Airport (LGB)","Los Angeles Downtown","Business class car","3","54.04","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02u0k8pphvtd2ugn","United States of America","Long Beach Airport (LGB)","Los Angeles Downtown","Businessvan 6 pax","6","85.82","EUR","base_price_xlsx","pax:6"
"cmm3d3o9n02u4k8ppfmth0yjc","United States of America","Long Beach Airport (LGB)","Los Angeles Downtown","SUV","5","43.12","EUR","base_price_xlsx","pax:5"
"cmm3d3o9n02u3k8pp4bvpymiz","United States of America","Long Beach Airport (LGB)","Los Angeles Downtown","Standard MPV","4","43.12","EUR","base_price_xlsx","pax:4"
"cmm3d3o9n02u1k8ppmqbqa6hh","United States of America","Long Beach Airport (LGB)","Los Angeles Downtown","Standard class car","3","41.72","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02u2k8ppp1bdah3a","United States of America","Long Beach Airport (LGB)","Los Angeles Downtown","Standard e-vehicle 3 pax","3","74.34","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02u5k8pp3dqol7jg","United States of America","Long Beach Airport (LGB)","Malibu","Business class car","3","118.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02u6k8pp92e4hqn4","United States of America","Long Beach Airport (LGB)","Malibu","Business class car","3","118.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02u7k8ppkywyl2qh","United States of America","Long Beach Airport (LGB)","Malibu","Businessvan 6 pax","6","174.72","EUR","base_price_xlsx","pax:6"
"cmm3d3o9n02ubk8ppjosonr1r","United States of America","Long Beach Airport (LGB)","Malibu","SUV","5","126.42","EUR","base_price_xlsx","pax:5"
"cmm3d3o9n02uak8pp7ys5w368","United States of America","Long Beach Airport (LGB)","Malibu","Standard MPV","4","126.42","EUR","base_price_xlsx","pax:4"
"cmm3d3o9n02u8k8ppqogc38zd","United States of America","Long Beach Airport (LGB)","Malibu","Standard class car","3","107.52","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02u9k8ppqrmphbl5","United States of America","Long Beach Airport (LGB)","Malibu","Standard e-vehicle 3 pax","3","130.34","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02udk8pp68f63umz","United States of America","Long Beach Airport (LGB)","Montrose","Business class car","3","76.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02uck8ppvot5f10l","United States of America","Long Beach Airport (LGB)","Montrose","Business class car","3","76.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02uek8ppdia0wzbw","United States of America","Long Beach Airport (LGB)","Montrose","Businessvan 6 pax","6","109.62","EUR","base_price_xlsx","pax:6"
"cmm3d3o9n02uik8ppep0mm6oe","United States of America","Long Beach Airport (LGB)","Montrose","SUV","5","65.52","EUR","base_price_xlsx","pax:5"
"cmm3d3o9n02uhk8pp5t9ckdie","United States of America","Long Beach Airport (LGB)","Montrose","Standard MPV","4","65.52","EUR","base_price_xlsx","pax:4"
"cmm3d3o9n02ufk8pppc8nvu28","United States of America","Long Beach Airport (LGB)","Montrose","Standard class car","3","61.32","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02ugk8ppsewjwqzd","United States of America","Long Beach Airport (LGB)","Montrose","Standard e-vehicle 3 pax","3","96.74","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02ukk8ppoow27zoz","United States of America","Long Beach Airport (LGB)","Ojai+ Oak View","Business class car","3","187.62","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02ujk8pp281j0084","United States of America","Long Beach Airport (LGB)","Ojai+ Oak View","Business class car","3","187.62","EUR","base_price_xlsx","pax:3"
"cmm3d3o9n02ulk8pptoyl9spv","United States of America","Long Beach Airport (LGB)","Ojai+ Oak View","Businessvan 6 pax","6","278.26","EUR","base_price_xlsx","pax:6"
"cmm3d3o9o02upk8ppr4z4ez7g","United States of America","Long Beach Airport (LGB)","Ojai+ Oak View","SUV","5","207.85","EUR","base_price_xlsx","pax:5"
"cmm3d3o9o02uok8ppr42y2qyy","United States of America","Long Beach Airport (LGB)","Ojai+ Oak View","Standard MPV","4","207.85","EUR","base_price_xlsx","pax:4"
"cmm3d3o9o02umk8pplr6tz4b9","United States of America","Long Beach Airport (LGB)","Ojai+ Oak View","Standard class car","3","174.14","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02unk8ppd7o4ecsq","United States of America","Long Beach Airport (LGB)","Ojai+ Oak View","Standard e-vehicle 3 pax","3","200","EUR","base_price_xlsx","pax:3
User approved rounding Long Beach electric fixed price to 200 EUR on 2026-05-06."
"cmm3d3o9o02uqk8pp5a9q6xtl","United States of America","Long Beach Airport (LGB)","Ontario","Business class car","3","70.84","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02urk8pph951zqzf","United States of America","Long Beach Airport (LGB)","Ontario","Business class car","3","70.84","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02usk8ppud9fgyvm","United States of America","Long Beach Airport (LGB)","Ontario","Businessvan 6 pax","6","103.67","EUR","base_price_xlsx","pax:6"
"cmm3d3o9o02uwk8pp4h4cl2qr","United States of America","Long Beach Airport (LGB)","Ontario","SUV","5","59.92","EUR","base_price_xlsx","pax:5"
"cmm3d3o9o02uvk8ppllscevs6","United States of America","Long Beach Airport (LGB)","Ontario","Standard MPV","4","59.92","EUR","base_price_xlsx","pax:4"
"cmm3d3o9o02utk8ppy1z5xn80","United States of America","Long Beach Airport (LGB)","Ontario","Standard class car","3","56.42","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02uuk8pp7nm665kn","United States of America","Long Beach Airport (LGB)","Ontario","Standard e-vehicle 3 pax","3","91.14","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02uyk8ppdv7cz682","United States of America","Long Beach Airport (LGB)","Orange","Business class car","3","54.04","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02uxk8ppczw4tfnj","United States of America","Long Beach Airport (LGB)","Orange","Business class car","3","54.04","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02uzk8pplzan6fsy","United States of America","Long Beach Airport (LGB)","Orange","Businessvan 6 pax","6","85.82","EUR","base_price_xlsx","pax:6"
"cmm3d3o9o02v3k8pptf6pidxc","United States of America","Long Beach Airport (LGB)","Orange","SUV","5","43.12","EUR","base_price_xlsx","pax:5"
"cmm3d3o9o02v2k8ppthdvn83y","United States of America","Long Beach Airport (LGB)","Orange","Standard MPV","4","43.12","EUR","base_price_xlsx","pax:4"
"cmm3d3o9o02v0k8pp3cadqjtn","United States of America","Long Beach Airport (LGB)","Orange","Standard class car","3","41.72","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02v1k8ppjof6gt24","United States of America","Long Beach Airport (LGB)","Orange","Standard e-vehicle 3 pax","3","74.34","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02v5k8ppvmzy0tcc","United States of America","Long Beach Airport (LGB)","Oxnard+Ventura+Camarillo","Business class car","3","176.59","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02v4k8pptzw6hj4q","United States of America","Long Beach Airport (LGB)","Oxnard+Ventura+Camarillo","Business class car","3","176.59","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02v6k8pp1lluiujx","United States of America","Long Beach Airport (LGB)","Oxnard+Ventura+Camarillo","Businessvan 6 pax","6","261.89","EUR","base_price_xlsx","pax:6"
"cmm3d3o9o02vak8pp3vj0tvm6","United States of America","Long Beach Airport (LGB)","Oxnard+Ventura+Camarillo","SUV","5","195.63","EUR","base_price_xlsx","pax:5"
"cmm3d3o9o02v9k8ppxmnauo5i","United States of America","Long Beach Airport (LGB)","Oxnard+Ventura+Camarillo","Standard MPV","4","195.63","EUR","base_price_xlsx","pax:4"
"cmm3d3o9o02v7k8pprqanyhjs","United States of America","Long Beach Airport (LGB)","Oxnard+Ventura+Camarillo","Standard class car","3","163.89","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02v8k8ppnbxzzq9u","United States of America","Long Beach Airport (LGB)","Oxnard+Ventura+Camarillo","Standard e-vehicle 3 pax","3","188.72","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vbk8ppyl4dj05m","United States of America","Long Beach Airport (LGB)","Palm Springs+Coachella","Business class car","3","242.81","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vck8pp0oqzvs5i","United States of America","Long Beach Airport (LGB)","Palm Springs+Coachella","Business class car","3","242.81","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vdk8ppvbnkwchw","United States of America","Long Beach Airport (LGB)","Palm Springs+Coachella","Businessvan 6 pax","6","360.1","EUR","base_price_xlsx","pax:6"
"cmm3d3o9o02vhk8pp4lrahafg","United States of America","Long Beach Airport (LGB)","Palm Springs+Coachella","SUV","5","268.99","EUR","base_price_xlsx","pax:5"
"cmm3d3o9o02vgk8pp2vq09mox","United States of America","Long Beach Airport (LGB)","Palm Springs+Coachella","Standard MPV","4","268.99","EUR","base_price_xlsx","pax:4"
"cmm3d3o9o02vek8ppehwxnuhg","United States of America","Long Beach Airport (LGB)","Palm Springs+Coachella","Standard class car","3","225.35","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vfk8ppwafe8avy","United States of America","Long Beach Airport (LGB)","Palm Springs+Coachella","Standard e-vehicle 3 pax","3","259.49","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vjk8ppoqg2qq6u","United States of America","Long Beach Airport (LGB)","Pasadena","Business class car","3","76.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vik8ppqxdut6jf","United States of America","Long Beach Airport (LGB)","Pasadena","Business class car","3","76.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vkk8ppqblk54f0","United States of America","Long Beach Airport (LGB)","Pasadena","Businessvan 6 pax","6","109.62","EUR","base_price_xlsx","pax:6"
"cmm3d3o9o02vok8ppbellq41l","United States of America","Long Beach Airport (LGB)","Pasadena","SUV","5","65.52","EUR","base_price_xlsx","pax:5"
"cmm3d3o9o02vnk8pphw46obfg","United States of America","Long Beach Airport (LGB)","Pasadena","Standard MPV","4","65.52","EUR","base_price_xlsx","pax:4"
"cmm3d3o9o02vlk8ppsj04u9oj","United States of America","Long Beach Airport (LGB)","Pasadena","Standard class car","3","61.32","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vmk8ppklwbsfrl","United States of America","Long Beach Airport (LGB)","Pasadena","Standard e-vehicle 3 pax","3","96.74","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vpk8ppesmzfi93","United States of America","Long Beach Airport (LGB)","Pomona","Business class car","3","76.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vqk8ppoli2rozd","United States of America","Long Beach Airport (LGB)","Pomona","Business class car","3","76.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vrk8ppe42ky4of","United States of America","Long Beach Airport (LGB)","Pomona","Businessvan 6 pax","6","109.62","EUR","base_price_xlsx","pax:6"
"cmm3d3o9o02vvk8ppjgzl2hdt","United States of America","Long Beach Airport (LGB)","Pomona","SUV","5","65.52","EUR","base_price_xlsx","pax:5"
"cmm3d3o9o02vuk8ppy1etnwds","United States of America","Long Beach Airport (LGB)","Pomona","Standard MPV","4","65.52","EUR","base_price_xlsx","pax:4"
"cmm3d3o9o02vsk8ppviklvdv9","United States of America","Long Beach Airport (LGB)","Pomona","Standard class car","3","61.32","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vtk8ppiydcxccz","United States of America","Long Beach Airport (LGB)","Pomona","Standard e-vehicle 3 pax","3","96.74","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vwk8ppzacctcmz","United States of America","Long Beach Airport (LGB)","Riverside","Business class car","3","104.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vxk8pp1wash6h4","United States of America","Long Beach Airport (LGB)","Riverside","Business class car","3","104.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02vyk8ppzk5lex8u","United States of America","Long Beach Airport (LGB)","Riverside","Businessvan 6 pax","6","153.02","EUR","base_price_xlsx","pax:6"
"cmm3d3o9o02w2k8pp4kvmyxx5","United States of America","Long Beach Airport (LGB)","Riverside","SUV","5","106.12","EUR","base_price_xlsx","pax:5"
"cmm3d3o9o02w1k8pprhicihsi","United States of America","Long Beach Airport (LGB)","Riverside","Standard MPV","4","106.12","EUR","base_price_xlsx","pax:4"
"cmm3d3o9o02vzk8ppt2b8oxf6","United States of America","Long Beach Airport (LGB)","Riverside","Standard class car","3","92.12","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02w0k8ppnhp7z8nf","United States of America","Long Beach Airport (LGB)","Riverside","Standard e-vehicle 3 pax","3","119.14","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02w4k8pp2xhtuilj","United States of America","Long Beach Airport (LGB)","San Bernardino","Business class car","3","132.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02w3k8ppjn1mv3sw","United States of America","Long Beach Airport (LGB)","San Bernardino","Business class car","3","132.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02w5k8pp4v9alrjq","United States of America","Long Beach Airport (LGB)","San Bernardino","Businessvan 6 pax","6","196.42","EUR","base_price_xlsx","pax:6"
"cmm3d3o9o02w9k8pp85uoeg68","United States of America","Long Beach Airport (LGB)","San Bernardino","SUV","5","146.72","EUR","base_price_xlsx","pax:5"
"cmm3d3o9o02w8k8ppo8pf3coe","United States of America","Long Beach Airport (LGB)","San Bernardino","Standard MPV","4","146.72","EUR","base_price_xlsx","pax:4"
"cmm3d3o9o02w6k8ppt67qz7gs","United States of America","Long Beach Airport (LGB)","San Bernardino","Standard class car","3","122.92","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02w7k8ppv00k3jg9","United States of America","Long Beach Airport (LGB)","San Bernardino","Standard e-vehicle 3 pax","3","141.54","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02wak8ppo5pxusqq","United States of America","Long Beach Airport (LGB)","San Clemente+Mission Viejo+Lake Forest","Business class car","3","70.84","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02wbk8ppp8x6xt1x","United States of America","Long Beach Airport (LGB)","San Clemente+Mission Viejo+Lake Forest","Business class car","3","70.84","EUR","base_price_xlsx","pax:3"
"cmm3d3o9o02wck8pp5ksfjqa9","United States of America","Long Beach Airport (LGB)","San Clemente+Mission Viejo+Lake Forest","Businessvan 6 pax","6","103.67","EUR","base_price_xlsx","pax:6"
