"id","country","city","routeFrom","routeTo","vehicleType","fixedPrice","currency","source","notes"
"cmm3d3o8d02k9k8ppcxl79roe","United States of America","Beverly Hills","John Wayne Airport (SNA)","Beverly Hills","Businessvan 6 pax","174.72","EUR","base_price_xlsx","pax:6"
"cmm3d3o8d02kak8ppmbri3kgg","United States of America","Beverly Hills","John Wayne Airport (SNA)","Beverly Hills","First class car","312.7599999999999","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02kek8ppggk33var","United States of America","Beverly Hills","John Wayne Airport (SNA)","Beverly Hills","SUV","126.42","EUR","base_price_xlsx","pax:5"
"cmm3d3o8d02kdk8ppna9pkr3z","United States of America","Beverly Hills","John Wayne Airport (SNA)","Beverly Hills","Standard MPV","126.42","EUR","base_price_xlsx","pax:4"
"cmm3d3o8d02kbk8pp97nbhdfw","United States of America","Beverly Hills","John Wayne Airport (SNA)","Beverly Hills","Standard class car","107.52","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02kck8ppkdp480do","United States of America","Beverly Hills","John Wayne Airport (SNA)","Beverly Hills","Standard e-vehicle 3 pax","130.34","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02r8k8ppf0p7uxgk","United States of America","Beverly Hills","Long Beach Airport (LGB)","Beverly Hills","Business class car","65.24","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02r9k8pp82m66as7","United States of America","Beverly Hills","Long Beach Airport (LGB)","Beverly Hills","Business class car","65.24","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rak8pp49qkyche","United States of America","Beverly Hills","Long Beach Airport (LGB)","Beverly Hills","Businessvan 6 pax","97.71999999999998","EUR","base_price_xlsx","pax:6"
"cmm3d3o9m02rek8pphgoyj8du","United States of America","Beverly Hills","Long Beach Airport (LGB)","Beverly Hills","SUV","54.31999999999999","EUR","base_price_xlsx","pax:5"
"cmm3d3o9m02rdk8ppd89e637i","United States of America","Beverly Hills","Long Beach Airport (LGB)","Beverly Hills","Standard MPV","54.31999999999999","EUR","base_price_xlsx","pax:4"
"cmm3d3o9m02rbk8ppfdrd6kpa","United States of America","Beverly Hills","Long Beach Airport (LGB)","Beverly Hills","Standard class car","51.52","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rck8pp7mlthqe2","United States of America","Beverly Hills","Long Beach Airport (LGB)","Beverly Hills","Standard e-vehicle 3 pax","85.53999999999999","EUR","base_price_xlsx","pax:3"
"cmm3d3oan033ik8ppn0kjqp2y","United States of America","Beverly Hills","Port of Los Angeles","Beverly Hills","Business class car","60","EUR","base_price_xlsx","pax:2"
"cmm3d3oan033jk8pphlk9svm3","United States of America","Beverly Hills","Port of Los Angeles","Beverly Hills","Businessvan 6 pax","92","EUR","base_price_xlsx","pax:6"
"cmm3d3oan033kk8ppp9xauyrq","United States of America","Beverly Hills","Port of Los Angeles","Beverly Hills","First class car","152","EUR","base_price_xlsx","pax:3"
"cmm3d3oan033ok8pptyy3ty5x","United States of America","Beverly Hills","Port of Los Angeles","Beverly Hills","SUV","49","EUR","base_price_xlsx","pax:5"
"cmm3d3oan033nk8ppasp7wsbq","United States of America","Beverly Hills","Port of Los Angeles","Beverly Hills","Standard MPV","49","EUR","base_price_xlsx","pax:5"
"cmm3d3oan033lk8ppwknj8ru0","United States of America","Beverly Hills","Port of Los Angeles","Beverly Hills","Standard class car","47","EUR","base_price_xlsx","pax:3"
"cmm3d3oan033mk8ppmgzkzqyw","United States of America","Beverly Hills","Port of Los Angeles","Beverly Hills","Standard e-vehicle 3 pax","80","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02kfk8pphpbmdn61","United States of America","Buena Park","John Wayne Airport (SNA)","Buena Park","Business class car","59.64","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02kgk8ppn0v3fb3t","United States of America","Buena Park","John Wayne Airport (SNA)","Buena Park","Businessvan 6 pax","91.77","EUR","base_price_xlsx","pax:6"
"cmm3d3o8d02khk8ppxjlff1o6","United States of America","Buena Park","John Wayne Airport (SNA)","Buena Park","First class car","151.06","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02klk8pp2rkdqw01","United States of America","Buena Park","John Wayne Airport (SNA)","Buena Park","SUV","48.71999999999999","EUR","base_price_xlsx","pax:5"
"cmm3d3o8d02kkk8ppqglgons2","United States of America","Buena Park","John Wayne Airport (SNA)","Buena Park","Standard MPV","48.71999999999999","EUR","base_price_xlsx","pax:4"
"cmm3d3o8d02kik8pp7z2unv9c","United States of America","Buena Park","John Wayne Airport (SNA)","Buena Park","Standard class car","46.61999999999999","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02kjk8ppxjs693a0","United States of America","Buena Park","John Wayne Airport (SNA)","Buena Park","Standard e-vehicle 3 pax","79.94","EUR","base_price_xlsx","pax:3"
"cmm3d3oan033pk8ppj2niltoi","United States of America","Buena Park","Port of Los Angeles","Buena Park","Business class car","71","EUR","base_price_xlsx","pax:2"
"cmm3d3oan033qk8ppn7q6mcdu","United States of America","Buena Park","Port of Los Angeles","Buena Park","Businessvan 6 pax","104","EUR","base_price_xlsx","pax:6"
"cmm3d3oan033rk8ppkf7r48n8","United States of America","Buena Park","Port of Los Angeles","Buena Park","First class car","152","EUR","base_price_xlsx","pax:3"
"cmm3d3oan033vk8pp76x1s2am","United States of America","Buena Park","Port of Los Angeles","Buena Park","SUV","60","EUR","base_price_xlsx","pax:5"
"cmm3d3oan033uk8pp7mje7zpm","United States of America","Buena Park","Port of Los Angeles","Buena Park","Standard MPV","60","EUR","base_price_xlsx","pax:5"
"cmm3d3oan033sk8pppk7d9rnl","United States of America","Buena Park","Port of Los Angeles","Buena Park","Standard class car","57","EUR","base_price_xlsx","pax:3"
"cmm3d3oan033tk8pps2rlqr8u","United States of America","Buena Park","Port of Los Angeles","Buena Park","Standard e-vehicle 3 pax","92","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rgk8pp1vdgbsp5","United States of America","Burbank","Long Beach Airport (LGB)","Burbank","Business class car","70.84","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rfk8pp1ctdzadf","United States of America","Burbank","Long Beach Airport (LGB)","Burbank","Business class car","70.84","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rhk8pp7mcqtp6m","United States of America","Burbank","Long Beach Airport (LGB)","Burbank","Businessvan 6 pax","103.67","EUR","base_price_xlsx","pax:6"
"cmm3d3o9m02rlk8ppeiabo16e","United States of America","Burbank","Long Beach Airport (LGB)","Burbank","SUV","59.91999999999999","EUR","base_price_xlsx","pax:5"
"cmm3d3o9m02rkk8ppy3jk8etj","United States of America","Burbank","Long Beach Airport (LGB)","Burbank","Standard MPV","59.91999999999999","EUR","base_price_xlsx","pax:4"
"cmm3d3o9m02rik8ppgpvcknv0","United States of America","Burbank","Long Beach Airport (LGB)","Burbank","Standard class car","56.41999999999999","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rjk8ppoia5wtp1","United States of America","Burbank","Long Beach Airport (LGB)","Burbank","Standard e-vehicle 3 pax","91.13999999999999","EUR","base_price_xlsx","pax:3"
"cmm3d3o9q02zek8pp27boz4sa","United States of America","Burbank","Los Angeles Airport (LAX)","Burbank","Business class car","55","EUR","base_price_xlsx","pax:3"
"cmm3d3o9q02zfk8ppm2kgnbdm","United States of America","Burbank","Los Angeles Airport (LAX)","Burbank","Businessvan 6 pax","86","EUR","base_price_xlsx","pax:6"
"cmm3d3o9q02zgk8ppey6lp30h","United States of America","Burbank","Los Angeles Airport (LAX)","Burbank","First class car","149","EUR","base_price_xlsx","pax:3"
"cmm3d3o9q02zkk8ppfwiajfl9","United States of America","Burbank","Los Angeles Airport (LAX)","Burbank","SUV","44","EUR","base_price_xlsx","pax:5"
"cmm3d3o9q02zjk8ppw1wtvhde","United States of America","Burbank","Los Angeles Airport (LAX)","Burbank","Standard MPV","44","EUR","base_price_xlsx","pax:5"
"cmm3d3o9q02zhk8ppo6es2ss5","United States of America","Burbank","Los Angeles Airport (LAX)","Burbank","Standard class car","42","EUR","base_price_xlsx","pax:3"
"cmm3d3o9q02zik8ppg4jqo7j9","United States of America","Burbank","Los Angeles Airport (LAX)","Burbank","Standard e-vehicle 3 pax","75","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02kmk8pps68d3xfc","United States of America","Calabasas","John Wayne Airport (SNA)","Calabasas","Business class car","154.5133333333333","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02knk8pppgxrtw8d","United States of America","Calabasas","John Wayne Airport (SNA)","Calabasas","Businessvan 6 pax","229.1566666666667","EUR","base_price_xlsx","pax:6"
"cmm3d3o8d02kok8pppuphvqvm","United States of America","Calabasas","John Wayne Airport (SNA)","Calabasas","First class car","427.7699999999999","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02ksk8ppu3wvzm3a","United States of America","Calabasas","John Wayne Airport (SNA)","Calabasas","SUV","171.1733333333333","EUR","base_price_xlsx","pax:5"
"cmm3d3o8d02krk8ppea4tshqh","United States of America","Calabasas","John Wayne Airport (SNA)","Calabasas","Standard MPV","171.1733333333333","EUR","base_price_xlsx","pax:4"
"cmm3d3o8d02kpk8pp34uf797z","United States of America","Calabasas","John Wayne Airport (SNA)","Calabasas","Standard class car","143.4066666666667","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02kqk8ppw5fmutyp","United States of America","Calabasas","John Wayne Airport (SNA)","Calabasas","Standard e-vehicle 3 pax","165.13","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rmk8ppxg5a5gud","United States of America","Calabasas","Long Beach Airport (LGB)","Calabasas","Business class car","104.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rnk8pp6nvb4wej","United States of America","Calabasas","Long Beach Airport (LGB)","Calabasas","Business class car","104.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rok8ppwkt9qiks","United States of America","Calabasas","Long Beach Airport (LGB)","Calabasas","Businessvan 6 pax","153.02","EUR","base_price_xlsx","pax:6"
"cmm3d3o9m02rsk8ppaa0l2clq","United States of America","Calabasas","Long Beach Airport (LGB)","Calabasas","SUV","106.12","EUR","base_price_xlsx","pax:5"
"cmm3d3o9m02rrk8ppq5qvn0vq","United States of America","Calabasas","Long Beach Airport (LGB)","Calabasas","Standard MPV","106.12","EUR","base_price_xlsx","pax:4"
"cmm3d3o9m02rpk8pp30c3jg99","United States of America","Calabasas","Long Beach Airport (LGB)","Calabasas","Standard class car","92.11999999999999","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rqk8pptxc3p5qp","United States of America","Calabasas","Long Beach Airport (LGB)","Calabasas","Standard e-vehicle 3 pax","119.14","EUR","base_price_xlsx","pax:3"
"cmm3d3o9q02zlk8pp3tnqete1","United States of America","Calabasas","Los Angeles Airport (LAX)","Calabasas","Business class car","63","EUR","base_price_xlsx","pax:3"
"cmm3d3o9q02zmk8pp1lumqe0r","United States of America","Calabasas","Los Angeles Airport (LAX)","Calabasas","Businessvan 6 pax","96","EUR","base_price_xlsx","pax:6"
"cmm3d3o9q02znk8ppcwdsfsj9","United States of America","Calabasas","Los Angeles Airport (LAX)","Calabasas","First class car","152","EUR","base_price_xlsx","pax:3"
"cmm3d3o9q02zrk8ppplifrc8r","United States of America","Calabasas","Los Angeles Airport (LAX)","Calabasas","SUV","53","EUR","base_price_xlsx","pax:5"
"cmm3d3o9q02zqk8pp01hba4tz","United States of America","Calabasas","Los Angeles Airport (LAX)","Calabasas","Standard MPV","53","EUR","base_price_xlsx","pax:5"
"cmm3d3o9q02zok8pp3gvctsw6","United States of America","Calabasas","Los Angeles Airport (LAX)","Calabasas","Standard class car","50","EUR","base_price_xlsx","pax:3"
"cmm3d3o9q02zpk8ppgg1vrkwv","United States of America","Calabasas","Los Angeles Airport (LAX)","Calabasas","Standard e-vehicle 3 pax","84","EUR","base_price_xlsx","pax:3"
"cmm3d3o8b02huk8ppeo4acksz","United States of America","Charleston","Charleston International Airport (CHS)","Charleston","Business class car","145","EUR","base_price_xlsx","pax:3"
"cmm3d3o8b02hxk8ppfccztq7k","United States of America","Charleston","Charleston International Airport (CHS)","Charleston","Standard MPV","125","EUR","base_price_xlsx","pax:5"
"cmm3d3o8b02hvk8pp7r33elnz","United States of America","Charleston","Charleston International Airport (CHS)","Charleston","Standard class car","97","EUR","base_price_xlsx","pax:3"
"cmm3d3o8b02hwk8pp3rpmw8dk","United States of America","Charleston","Charleston International Airport (CHS)","Charleston","Standard minivan 7 pax","210","EUR","base_price_xlsx","pax:7"
"cmm3d3o8b02hyk8pprn37aoxp","United States of America","Chicago","Chicago O'Hare Airport (ORD)","Chicago","Business class car","100","EUR","base_price_xlsx","pax:3"
"cmm3d3o8b02i0k8ppip3sjqkb","United States of America","Chicago","Chicago O'Hare Airport (ORD)","Chicago","Standard MPV","85","EUR","base_price_xlsx","pax:5"
"cmm3d3o8b02hzk8ppy1i4nvew","United States of America","Chicago","Chicago O'Hare Airport (ORD)","Chicago","Standard class car","75","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02ktk8ppg23amafc","United States of America","Chula Vista","John Wayne Airport (SNA)","Chula Vista","Business class car","209.6966666666667","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02kuk8ppusgbj8fy","United States of America","Chula Vista","John Wayne Airport (SNA)","Chula Vista","Business class car","209.6966666666667","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02kvk8pply3joys0","United States of America","Chula Vista","John Wayne Airport (SNA)","Chula Vista","Businessvan 6 pax","310.9983333333333","EUR","base_price_xlsx","pax:6"
"cmm3d3o8d02kzk8ppvrvkt9z0","United States of America","Chula Vista","John Wayne Airport (SNA)","Chula Vista","SUV","232.3066666666666","EUR","base_price_xlsx","pax:5"
"cmm3d3o8d02kyk8pp8iecgvrj","United States of America","Chula Vista","John Wayne Airport (SNA)","Chula Vista","Standard MPV","232.3066666666666","EUR","base_price_xlsx","pax:4"
"cmm3d3o8d02kwk8ppmvibxq67","United States of America","Chula Vista","John Wayne Airport (SNA)","Chula Vista","Standard class car","194.6233333333333","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02kxk8pph7gqagr7","United States of America","Chula Vista","John Wayne Airport (SNA)","Chula Vista","Standard e-vehicle 3 pax","224.105","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02ruk8pp5irpzltw","United States of America","Chula Vista","Long Beach Airport (LGB)","Chula Vista","Business class car","253.8433333333333","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rtk8pp2uoqycjw","United States of America","Chula Vista","Long Beach Airport (LGB)","Chula Vista","Business class car","253.8433333333333","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rvk8pp5yrnmabw","United States of America","Chula Vista","Long Beach Airport (LGB)","Chula Vista","Businessvan 6 pax","376.4716666666667","EUR","base_price_xlsx","pax:6"
"cmm3d3o9m02rzk8ppzitsq930","United States of America","Chula Vista","Long Beach Airport (LGB)","Chula Vista","SUV","281.2133333333333","EUR","base_price_xlsx","pax:5"
"cmm3d3o9m02ryk8pp302ysz1b","United States of America","Chula Vista","Long Beach Airport (LGB)","Chula Vista","Standard MPV","281.2133333333333","EUR","base_price_xlsx","pax:4"
"cmm3d3o9m02rwk8pp501ihs7a","United States of America","Chula Vista","Long Beach Airport (LGB)","Chula Vista","Standard class car","235.5966666666666","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02rxk8ppfrfcivuw","United States of America","Chula Vista","Long Beach Airport (LGB)","Chula Vista","Standard e-vehicle 3 pax","271.285","EUR","base_price_xlsx","pax:3"
"cmm3d3o8b02i1k8ppica27lmt","United States of America","Dallas","Dallas Addison Airport (ADS)","Dallas","Business class car","77","EUR","base_price_xlsx","pax:3"
"cmm3d3o8b02i2k8ppso1ykgpy","United States of America","Dallas","Dallas Addison Airport (ADS)","Dallas","Businessvan 6 pax","110","EUR","base_price_xlsx","pax:6"
"cmm3d3o8b02i3k8pppu1snmr6","United States of America","Dallas","Dallas Addison Airport (ADS)","Dallas","First class car","110","EUR","base_price_xlsx","pax:3"
"cmm3d3o8b02i5k8ppup3w25wj","United States of America","Dallas","Dallas Addison Airport (ADS)","Dallas","Standard MPV","70","EUR","base_price_xlsx","pax:5"
"cmm3d3o8b02i4k8ppkirao8b1","United States of America","Dallas","Dallas Addison Airport (ADS)","Dallas","Standard class car","70","EUR","base_price_xlsx","pax:3"
"cmm3d3o8b02i6k8ppcrrcjwxh","United States of America","Dallas","Dallas Executive Airport (RBD)","Dallas","Business class car","60","EUR","base_price_xlsx","pax:3"
"cmm3d3o8b02i7k8ppno200ehn","United States of America","Dallas","Dallas Executive Airport (RBD)","Dallas","Businessvan 6 pax","90","EUR","base_price_xlsx","pax:6"
"cmm3d3o8c02i8k8ppyvkfzwbk","United States of America","Dallas","Dallas Executive Airport (RBD)","Dallas","First class car","90","EUR","base_price_xlsx","pax:3"
"cmm3d3o8c02iak8ppki9ydibn","United States of America","Dallas","Dallas Executive Airport (RBD)","Dallas","Standard MPV","55","EUR","base_price_xlsx","pax:5"
"cmm3d3o8c02i9k8ppnd0l6vts","United States of America","Dallas","Dallas Executive Airport (RBD)","Dallas","Standard class car","55","EUR","base_price_xlsx","pax:3"
"cmm3d3o8c02ibk8ppy50yf2mq","United States of America","Dallas","Dallas Fort Worth Airport (DFW)","Dallas","Business class car","93","EUR","base_price_xlsx","pax:3"
"cmm3d3o8c02ick8ppixxv98r5","United States of America","Dallas","Dallas Fort Worth Airport (DFW)","Dallas","Businessvan 6 pax","114","EUR","base_price_xlsx","pax:6"
"cmm3d3o8c02idk8ppadraelm8","United States of America","Dallas","Dallas Fort Worth Airport (DFW)","Dallas","First class car","114","EUR","base_price_xlsx","pax:3"
"cmm3d3o8c02ifk8ppsux56ut3","United States of America","Dallas","Dallas Fort Worth Airport (DFW)","Dallas","Standard MPV","82","EUR","base_price_xlsx","pax:5"
"cmm3d3o8c02iek8pp5jnb36xt","United States of America","Dallas","Dallas Fort Worth Airport (DFW)","Dallas","Standard class car","82","EUR","base_price_xlsx","pax:3"
"cmm3d3o8c02igk8pp8colw4p7","United States of America","Dallas","Dallas Love Field (DAL)","Dallas","Business class car","58","EUR","base_price_xlsx","pax:3"
"cmm3d3o8c02ihk8pp5tte9ze9","United States of America","Dallas","Dallas Love Field (DAL)","Dallas","Businessvan 6 pax","90","EUR","base_price_xlsx","pax:6"
"cmm3d3o8c02iik8ppyb6kdsxk","United States of America","Dallas","Dallas Love Field (DAL)","Dallas","First class car","90","EUR","base_price_xlsx","pax:3"
"cmm3d3o8c02ikk8pp944if210","United States of America","Dallas","Dallas Love Field (DAL)","Dallas","Standard MPV","52","EUR","base_price_xlsx","pax:5"
"cmm3d3o8c02ijk8ppu9if0qyx","United States of America","Dallas","Dallas Love Field (DAL)","Dallas","Standard class car","52","EUR","base_price_xlsx","pax:3"
"cmm3d3oao036sk8pplwow5vkj","United States of America","Dania Beach","Port Everglades","Dania Beach","Standard class car","56","EUR","base_price_xlsx","pax:3"
"cmm3d3o8c02ilk8pp377odglv","United States of America","Denver","Denver International Airport (DEN)","Denver","Standard class car","75","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02l0k8pp2itmc9vy","United States of America","Downtown Los Angeles","John Wayne Airport (SNA)","Downtown Los Angeles","Business class car","104.44","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02l1k8pplu89hj0h","United States of America","Downtown Los Angeles","John Wayne Airport (SNA)","Downtown Los Angeles","Businessvan 6 pax","153.02","EUR","base_price_xlsx","pax:6"
"cmm3d3o8d02l2k8pp0jpfklyf","United States of America","Downtown Los Angeles","John Wayne Airport (SNA)","Downtown Los Angeles","First class car","258.86","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02l6k8pp4ua07rco","United States of America","Downtown Los Angeles","John Wayne Airport (SNA)","Downtown Los Angeles","SUV","106.12","EUR","base_price_xlsx","pax:5"
"cmm3d3o8d02l5k8ppw300mvyc","United States of America","Downtown Los Angeles","John Wayne Airport (SNA)","Downtown Los Angeles","Standard MPV","106.12","EUR","base_price_xlsx","pax:4"
"cmm3d3o8d02l3k8pphtlkg9hm","United States of America","Downtown Los Angeles","John Wayne Airport (SNA)","Downtown Los Angeles","Standard class car","92.11999999999999","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02l4k8pplr20lcn6","United States of America","Downtown Los Angeles","John Wayne Airport (SNA)","Downtown Los Angeles","Standard e-vehicle 3 pax","119.14","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02l8k8pp9j8xoz0k","United States of America","El Cajon","John Wayne Airport (SNA)","El Cajon","Business class car","209.6966666666667","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02l7k8pp00uwu2j2","United States of America","El Cajon","John Wayne Airport (SNA)","El Cajon","Business class car","209.6966666666667","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02l9k8pp0dzrsw1o","United States of America","El Cajon","John Wayne Airport (SNA)","El Cajon","Businessvan 6 pax","310.9983333333333","EUR","base_price_xlsx","pax:6"
"cmm3d3o8d02ldk8pp2rm9jzje","United States of America","El Cajon","John Wayne Airport (SNA)","El Cajon","SUV","232.3066666666666","EUR","base_price_xlsx","pax:5"
"cmm3d3o8d02lck8pp5kaskktg","United States of America","El Cajon","John Wayne Airport (SNA)","El Cajon","Standard MPV","232.3066666666666","EUR","base_price_xlsx","pax:4"
"cmm3d3o8d02lak8pp5huim25r","United States of America","El Cajon","John Wayne Airport (SNA)","El Cajon","Standard class car","194.6233333333333","EUR","base_price_xlsx","pax:3"
"cmm3d3o8d02lbk8ppw1k97xng","United States of America","El Cajon","John Wayne Airport (SNA)","El Cajon","Standard e-vehicle 3 pax","224.105","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02s1k8ppqa09zogi","United States of America","El Cajon","Long Beach Airport (LGB)","El Cajon","Business class car","253.8433333333333","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02s0k8pp75h792ww","United States of America","El Cajon","Long Beach Airport (LGB)","El Cajon","Business class car","253.8433333333333","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02s2k8pp57yikdlf","United States of America","El Cajon","Long Beach Airport (LGB)","El Cajon","Businessvan 6 pax","376.4716666666667","EUR","base_price_xlsx","pax:6"
"cmm3d3o9m02s6k8pppsrjfe9e","United States of America","El Cajon","Long Beach Airport (LGB)","El Cajon","SUV","281.2133333333333","EUR","base_price_xlsx","pax:5"
"cmm3d3o9m02s5k8pp2pjlxgcy","United States of America","El Cajon","Long Beach Airport (LGB)","El Cajon","Standard MPV","281.2133333333333","EUR","base_price_xlsx","pax:4"
"cmm3d3o9m02s3k8pp0q4lsdom","United States of America","El Cajon","Long Beach Airport (LGB)","El Cajon","Standard class car","235.5966666666666","EUR","base_price_xlsx","pax:3"
"cmm3d3o9m02s4k8pppgu318na","United States of America","El Cajon","Long Beach Airport (LGB)","El Cajon","Standard e-vehicle 3 pax","271.285","EUR","base_price_xlsx","pax:3"
"cmm3d3o8c02imk8ppt3pcsfbc","United States of America","Fort Lauderdale City Florida USA","Fort Lauderdale-Hollywood International Airport (FLL)","Fort Lauderdale City Florida USA","Business class car","60","EUR","base_price_xlsx","pax:3"
"cmm3d3o8c02ipk8pp56x37mss","United States of America","Fort Lauderdale City Florida USA","Fort Lauderdale-Hollywood International Airport (FLL)","Fort Lauderdale City Florida USA","SUV","60","EUR","base_price_xlsx","pax:5"
"cmm3d3o8c02iok8pprt61ctqr","United States of America","Fort Lauderdale City Florida USA","Fort Lauderdale-Hollywood International Airport (FLL)","Fort Lauderdale City Florida USA","Standard MPV","60","EUR","base_price_xlsx","pax:5"
"cmm3d3o8c02ink8ppjnuivulo","United States of America","Fort Lauderdale City Florida USA","Fort Lauderdale-Hollywood International Airport (FLL)","Fort Lauderdale City Florida USA","Standard class car","35","EUR","base_price_xlsx","pax:3"
"cmm3d3oao0357k8pp5lia3vf7","United States of America","Fort Lauderdale City Florida USA","Miami airport (MIA)","Fort Lauderdale City Florida USA","Business class car","65","EUR","base_price_xlsx","pax:3"
"cmm3d3oao035ak8ppavytj55u","United States of America","Fort Lauderdale City Florida USA","Miami airport (MIA)","Fort Lauderdale City Florida USA","SUV","77","EUR","base_price_xlsx","pax:5"
"cmm3d3oao0359k8pph831xbnv","United States of America","Fort Lauderdale City Florida USA","Miami airport (MIA)","Fort Lauderdale City Florida USA","Standard MPV","77","EUR","base_price_xlsx","pax:5"
"cmm3d3oao0358k8pp7h2ikrhs","United States of America","Fort Lauderdale City Florida USA","Miami airport (MIA)","Fort Lauderdale City Florida USA","Standard class car","47","EUR","base_price_xlsx","pax:3"
"cmm3d3oao036tk8pppgeano10","United States of America","Fort Lauderdale City Florida USA","Port Everglades","Fort Lauderdale City Florida USA","Business class car","55","EUR","base_price_xlsx","pax:3"
"cmm3d3oao036uk8ppfbcoj5qq","United States of America","Fort Lauderdale City Florida USA","Port Everglades","Fort Lauderdale City Florida USA","Standard class car","30","EUR","base_price_xlsx","pax:3"
"cmm3d3oap0384k8ppdmthtm6d","United States of America","Fort Lauderdale City Florida USA","West Palm Beach Airport (PBI)","Fort Lauderdale City Florida USA","Business class car","137","EUR","base_price_xlsx","pax:3"
"cmm3d3oap0387k8pp1pyf3p2h","United States of America","Fort Lauderdale City Florida USA","West Palm Beach Airport (PBI)","Fort Lauderdale City Florida USA","SUV","135","EUR","base_price_xlsx","pax:5"
"cmm3d3oap0386k8pp25ull0fy","United States of America","Fort Lauderdale City Florida USA","West Palm Beach Airport (PBI)","Fort Lauderdale City Florida USA","Standard MPV","135","EUR","base_price_xlsx","pax:5"
"cmm3d3oap0385k8pp07yfy246","United States of America","Fort Lauderdale City Florida USA","West Palm Beach Airport (PBI)","Fort Lauderdale City Florida USA","Standard class car","105","EUR","base_price_xlsx","pax:3"
"cmm3d3oao035vk8ppx8na6zc6","United States of America","Fort Lauderdale-Hollywood International Airport (FLL)","Miami Beach","Fort Lauderdale-Hollywood International Airport (FLL)","Business class car","65","EUR","base_price_xlsx","pax:3"
"cmm3d3oao035yk8ppvex510vj","United States of America","Fort Lauderdale-Hollywood International Airport (FLL)","Miami Beach","Fort Lauderdale-Hollywood International Airport (FLL)","SUV","72","EUR","base_price_xlsx","pax:5"
"cmm3d3oao035xk8pppkf30cm2","United States of America","Fort Lauderdale-Hollywood International Airport (FLL)","Miami Beach","Fort Lauderdale-Hollywood International Airport (FLL)","Standard MPV","72","EUR","base_price_xlsx","pax:5"
"cmm3d3oao035wk8pptimnzase","United States of America","Fort Lauderdale-Hollywood International Airport (FLL)","Miami Beach","Fort Lauderdale-Hollywood International Airport (FLL)","Standard class car","45","EUR","base_price_xlsx","pax:3"
"cmm3d3oao035bk8ppieodkr5n","United States of America","Fort Lauderdale-Hollywood International Airport (FLL)","Miami airport (MIA)","Fort Lauderdale-Hollywood International Airport (FLL)","Business class car","65","EUR","base_price_xlsx","pax:3"
"cmm3d3oao035ek8pp7gofjnyk","United States of America","Fort Lauderdale-Hollywood International Airport (FLL)","Miami airport (MIA)","Fort Lauderdale-Hollywood International Airport (FLL)","SUV","77","EUR","base_price_xlsx","pax:5"
"cmm3d3oao035dk8ppe2wjh6pb","United States of America","Fort Lauderdale-Hollywood International Airport (FLL)","Miami airport (MIA)","Fort Lauderdale-Hollywood International Airport (FLL)","Standard MPV","77","EUR","base_price_xlsx","pax:5"
"cmm3d3oao035ck8ppy4oww9hm","United States of America","Fort Lauderdale-Hollywood International Airport (FLL)","Miami airport (MIA)","Fort Lauderdale-Hollywood International Airport (FLL)","Standard class car","47","EUR","base_price_xlsx","pax:3"
